date,ishol/week,group,name,quantity,unit_cogs,monthly_Avgtemp,monthly_avg_FeelsLikeC,monthly_avg_HeatIndexC,monthly_avg_cloudcover,monthly_avg_humidity
2018-01-10,8,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,124,1.23741935483871,10.71,8.19,1,1,71.65
2018-01-08,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,123,1.23439024390244,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,119,0.735882352941176,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,119,0.808823529411765,19.92,20.06,2,0,69.97
2018-01-03,9,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,114,0.45,0.165,-4.03,1,2,73.23
2018-01-09,10,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,114,1.23815789473684,15.835,14.73,2,1,69.23
2018-01-07,9,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,109,1.20119266055046,19.725,19.9,2,1,75.97
2018-01-05,11,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,103,1.21,15.965,15.42,2,0,73.23
2018-01-09,10,DRINK_JUICE,NAP TIGER PUSZKA 0_25,103,1.24708737864078,15.835,14.73,2,1,69.23
2018-01-08,9,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,102,1.18970588235294,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP TIGER PUSZKA 0_25,101,1.22386138613861,19.92,20.06,2,0,69.97
2018-01-07,9,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,100,0.8603,19.725,19.9,2,1,75.97
2018-01-01,9,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,98,0.48,-0.42,-4.84,1,2,82.81
2018-01-08,9,DRINK_JUICE,PEPSI COLA PUSZKA,95,1.10894736842105,19.92,20.06,2,0,69.97
2018-01-06,9,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,93,0.850752688172043,17.065,17.1,2,1,72.3
2018-01-02,8,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,92,0.458804347826087,-3.29,-7.61,0,2,76.04
2018-01-04,10,DRINK_JUICE,NAP TIGER PUSZKA 0_25,90,1.32666666666667,12.08,10.37,1,1,72.47
2018-01-05,11,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,90,0.776666666666667,15.965,15.42,2,0,73.23
2018-01-05,11,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,90,1.21,15.965,15.42,2,0,73.23
2018-01-08,9,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,90,0.880555555555556,19.92,20.06,2,0,69.97
2018-01-06,9,DRINK_JUICE,PEPSI COLA PUSZKA,89,1.11292134831461,17.065,17.1,2,1,72.3
2018-01-10,8,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,89,0.455393258426966,10.71,8.19,1,1,71.65
2018-01-11,9,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,89,0.47,3.97,0.77,1,1,80.6
2018-01-07,9,DRINK_JUICE,NAP TIGER PUSZKA 0_25,88,1.18,19.725,19.9,2,1,75.97
2018-01-07,9,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,86,0.70093023255814,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,PEPSI COLA 2_25 L,86,3.34,15.835,14.73,2,1,69.23
2018-01-01,9,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,84,1.29,-0.42,-4.84,1,2,82.81
2018-01-06,9,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,82,1.21,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,82,1.21,19.725,19.9,2,1,75.97
2018-01-04,10,DRINK_JUICE,PEPSI COLA PUSZKA,80,1.12,12.08,10.37,1,1,72.47
2018-01-07,9,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,80,2.72,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,PEPSI COLA PUSZKA,79,1.1046835443038,15.835,14.73,2,1,69.23
2018-01-05,11,DRINK_JUICE,NAP TIGER PUSZKA 0_25,78,1.30333333333333,15.965,15.42,2,0,73.23
2018-01-10,8,DRINK_JUICE,NAP TIGER PUSZKA 0_25,74,1.23594594594595,10.71,8.19,1,1,71.65
2018-01-07,9,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,73,1.27068493150685,19.725,19.9,2,1,75.97
2018-01-12,12,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,73,1.28561643835616,0.37,-3.61,1,3,88.58
2018-01-04,10,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,72,1.23694444444444,12.08,10.37,1,1,72.47
2018-01-07,9,DRINK_JUICE,PEPSI COLA 2_25 L,72,3.03166666666667,19.725,19.9,2,1,75.97
2018-01-07,9,DRINK_JUICE,PEPSI COLA PUSZKA,69,1.12,19.725,19.9,2,1,75.97
2018-01-11,9,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,69,1.21579710144928,3.97,0.77,1,1,80.6
2018-01-03,9,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,68,1.45911764705882,0.165,-4.03,1,2,73.23
2018-01-06,9,DRINK_JUICE,NAP TIGER PUSZKA 0_25,66,1.19545454545455,17.065,17.1,2,1,72.3
2018-01-08,9,DRINK_JUICE,PEPSI COLA 2_25 L,64,3.0925,19.92,20.06,2,0,69.97
2018-01-02,8,DRINK_JUICE,NAP TIGER PUSZKA 0_25,62,1.20241935483871,-3.29,-7.61,0,2,76.04
2018-01-03,9,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,62,0.752903225806452,0.165,-4.03,1,2,73.23
2018-01-07,9,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,62,0.84,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,62,1.25,15.835,14.73,2,1,69.23
2018-01-05,11,DRINK_JUICE,PEPSI COLA PUSZKA,59,1.12,15.965,15.42,2,0,73.23
2018-01-05,11,DRINK_JUICE,WODA CISOWIANKA 0_5 N/G,59,0.709491525423729,15.965,15.42,2,0,73.23
2018-01-06,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,59,1.21,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,59,1.02542372881356,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,PEPSI *1L,59,2.22762711864407,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,59,0.942203389830508,15.835,14.73,2,1,69.23
2018-01-04,10,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,57,1.55,12.08,10.37,1,1,72.47
2018-01-07,9,DRINK_JUICE,NAP NAPPI JABLKOWY 200ML,57,0.46,19.725,19.9,2,1,75.97
2018-01-04,10,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,56,0.74,12.08,10.37,1,1,72.47
2018-01-06,9,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,56,0.46,17.065,17.1,2,1,72.3
2018-01-09,10,DRINK_JUICE,WODA ZYWIEC 0_5L GAZ,55,0.905636363636364,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,NAP NAPPI JABLKOWY 200ML,55,0.44,10.71,8.19,1,1,71.65
2018-01-12,12,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,55,1.25,0.37,-3.61,1,3,88.58
2018-01-11,9,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,54,1.30296296296296,3.97,0.77,1,1,80.6
2018-01-01,9,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,53,1.67037735849057,-0.42,-4.84,1,2,82.81
2018-01-08,9,DRINK_JUICE,PEPSI COLA 0_5L..,53,1.68,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,52,0.653461538461538,15.835,14.73,2,1,69.23
2018-01-06,9,DRINK_JUICE,PEPSI *1L,51,2.36352941176471,17.065,17.1,2,1,72.3
2018-01-10,8,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,51,1.23941176470588,10.71,8.19,1,1,71.65
2018-01-02,8,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,50,1.6346,-3.29,-7.61,0,2,76.04
2018-01-06,9,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,50,1.2288,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,50,1.295,19.725,19.9,2,1,75.97
2018-01-08,9,DRINK_JUICE,NAP COCA COLA 0_5L,50,1.8084,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,50,1.18,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,PEPSI COLA PUSZKA,50,1.11,10.71,8.19,1,1,71.65
2018-01-03,9,DRINK_JUICE,BATON KINDER DELIC 39 G,49,1.51,0.165,-4.03,1,2,73.23
2018-01-03,9,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,49,1.31,0.165,-4.03,1,2,73.23
2018-01-06,9,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,49,1.69428571428571,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,49,0.46,19.725,19.9,2,1,75.97
2018-01-11,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,49,1.21408163265306,3.97,0.77,1,1,80.6
2018-01-01,9,DRINK_JUICE,NAP TIGER PUSZKA 0_25,48,1.16791666666667,-0.42,-4.84,1,2,82.81
2018-01-08,9,DRINK_JUICE,NAP AQA 1_5 L N/G TRUSKAWKA,48,0.695,19.92,20.06,2,0,69.97
2018-01-10,8,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,48,1.185,10.71,8.19,1,1,71.65
2018-01-04,10,DRINK_JUICE,WODA KROPLA BESKIDU N/G 0_5L,47,0.78,12.08,10.37,1,1,72.47
2018-01-05,11,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,47,1.32957446808511,15.965,15.42,2,0,73.23
2018-01-08,9,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,47,0.452978723404255,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,NAP COCA COLA 1L,47,2.31851063829787,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,PEPSI COLA 0_5L..,47,1.68,15.835,14.73,2,1,69.23
2018-01-11,9,DRINK_JUICE,PEPSI COLA 2_25 L,47,3.04042553191489,3.97,0.77,1,1,80.6
2018-01-04,10,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L N/GAZ,46,0.78,12.08,10.37,1,1,72.47
2018-01-07,9,DRINK_JUICE,NAP TYMBARK 0_25 L JAB/BRZOSK,46,0.89,19.725,19.9,2,1,75.97
2018-01-03,9,DRINK_JUICE,PEPSI COLA 2_25 L,45,3.41355555555556,0.165,-4.03,1,2,73.23
2018-01-04,10,DRINK_JUICE,WODA KROPLA BESKIDU 0_5L GAZ,45,0.78,12.08,10.37,1,1,72.47
2018-01-08,9,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,45,0.768888888888889,19.92,20.06,2,0,69.97
2018-01-01,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,44,1.13295454545455,-0.42,-4.84,1,2,82.81
2018-01-05,11,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,44,0.8,15.965,15.42,2,0,73.23
2018-01-02,8,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,43,1.12,-3.29,-7.61,0,2,76.04
2018-01-03,9,DRINK_JUICE,NAP TIGER PUSZKA 0_25,43,1.3246511627907,0.165,-4.03,1,2,73.23
2018-01-05,11,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,43,1.21,15.965,15.42,2,0,73.23
2018-01-06,9,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,43,1.24,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,43,0.693488372093023,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,43,0.828139534883721,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,NAP TYMBARK 0_5 L WIS.JABLKO,43,1.43,10.71,8.19,1,1,71.65
2018-01-12,12,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,43,0.47,0.37,-3.61,1,3,88.58
2018-01-02,8,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,42,1.30452380952381,-3.29,-7.61,0,2,76.04
2018-01-11,9,DRINK_JUICE,PEPSI *1L,42,2.05190476190476,3.97,0.77,1,1,80.6
2018-01-12,12,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,42,0.8,0.37,-3.61,1,3,88.58
2018-01-01,9,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,41,1.13536585365854,-0.42,-4.84,1,2,82.81
2018-01-08,9,DRINK_JUICE,WODA AQA 5 L N/G,41,1.30219512195122,19.92,20.06,2,0,69.97
2018-01-10,8,DRINK_JUICE,NAP BLACK 250ML PUSZKA,41,1.39,10.71,8.19,1,1,71.65
2018-01-03,9,DRINK_JUICE,NAP BLACK 250ML PUSZKA,40,0.97975,0.165,-4.03,1,2,73.23
2018-01-04,10,DRINK_JUICE,KUBUS PLAY MARCH/MALIN/LIMETKA,40,0.72,12.08,10.37,1,1,72.47
2018-01-05,11,DRINK_JUICE,NAP COCA COLA 1L,40,2.38125,15.965,15.42,2,0,73.23
2018-01-05,11,DRINK_JUICE,PEPSI COLA 2_25 L,40,2.894,15.965,15.42,2,0,73.23
2018-01-07,9,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,40,1.177,19.725,19.9,2,1,75.97
2018-01-10,8,DRINK_JUICE,PEPSI *1L,40,2.18,10.71,8.19,1,1,71.65
2018-01-10,8,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,40,0.697,10.71,8.19,1,1,71.65
2018-01-02,8,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,39,0.747692307692308,-3.29,-7.61,0,2,76.04
2018-01-05,11,DRINK_JUICE,LAURKA,39,1.11282051282051,15.965,15.42,2,0,73.23
2018-01-05,11,DRINK_JUICE,WODA CISOWIANKA 0_5L GAZ,39,0.73,15.965,15.42,2,0,73.23
2018-01-05,11,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,39,1.80435897435897,15.965,15.42,2,0,73.23
2018-01-06,9,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,39,0.846410256410256,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,PEPSI *1L,39,2.15333333333333,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,NAP TYMBARK 0_25L  JABLKO-MIETA,39,0.681538461538462,15.835,14.73,2,1,69.23
2018-01-03,9,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,38,1.16973684210526,0.165,-4.03,1,2,73.23
2018-01-03,9,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,38,1.68026315789474,0.165,-4.03,1,2,73.23
2018-01-06,9,DRINK_JUICE,WODA CISOWIANKA 0_5 N/G,38,0.62,17.065,17.1,2,1,72.3
2018-01-02,8,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,37,1.19702702702703,-3.29,-7.61,0,2,76.04
2018-01-04,10,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L GAZ,37,0.78,12.08,10.37,1,1,72.47
2018-01-06,9,DRINK_JUICE,PEPSI COLA 2_25 L,37,3.05216216216216,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,NAP COCA COLA 0_5L,37,1.83,19.725,19.9,2,1,75.97
2018-01-09,10,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,37,2.21567567567568,15.835,14.73,2,1,69.23
2018-01-12,12,DRINK_JUICE,PEPSI COLA 2_25 L,37,3.10243243243243,0.37,-3.61,1,3,88.58
2018-01-01,9,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,36,0.784444444444444,-0.42,-4.84,1,2,82.81
2018-01-05,11,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,36,1.30416666666667,15.965,15.42,2,0,73.23
2018-01-06,9,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,36,1.25666666666667,17.065,17.1,2,1,72.3
2018-01-08,9,DRINK_JUICE,KUBUS PLAY MAR/CZER.POMAR/LIMETKA,36,1.49,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,36,0.875833333333333,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP TYMBARK 0_5 L WIS.JABLKO,36,1.435,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,36,1.31,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,36,0.73,15.835,14.73,2,1,69.23
2018-01-11,9,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,36,1.83444444444444,3.97,0.77,1,1,80.6
2018-01-12,12,DRINK_JUICE,NAP BLACK 250ML PUSZKA,36,1.4375,0.37,-3.61,1,3,88.58
2018-01-12,12,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,36,0.789722222222222,0.37,-3.61,1,3,88.58
2018-01-02,8,DRINK_JUICE,PEPSI COLA PUSZKA,35,0.97,-3.29,-7.61,0,2,76.04
2018-01-03,9,DRINK_JUICE,NAP COCA COLA 1L,35,2.46085714285714,0.165,-4.03,1,2,73.23
2018-01-04,10,DRINK_JUICE,NAP COCA COLA 0_5L,35,1.83,12.08,10.37,1,1,72.47
2018-01-04,10,DRINK_JUICE,PEPSI COLA 2_25 L,35,2.81,12.08,10.37,1,1,72.47
2018-01-06,9,DRINK_JUICE,NAP COCA COLA 1L,35,2.36914285714286,17.065,17.1,2,1,72.3
2018-01-06,9,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,35,2.45171428571429,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,NAP MIRINDA PUSZKA,35,1.08,19.725,19.9,2,1,75.97
2018-01-08,9,DRINK_JUICE,NAP COCA COLA 1_5 L,35,2.81,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP COCA COLA 1L,35,2.26828571428571,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,NAP NAPPI JABLKOWY 200ML,35,0.455142857142857,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,WODA PRIMAWERA 0_5 L GAZ,35,0.758,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,BATON KINDER DELIC 39 G,35,1.38771428571429,15.835,14.73,2,1,69.23
2018-01-03,9,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,34,0.73,0.165,-4.03,1,2,73.23
2018-01-04,10,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,34,1.18088235294118,12.08,10.37,1,1,72.47
2018-01-08,9,DRINK_JUICE,PEPSI *1L,34,2.25,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,WODA CISOWIANKA 1_5 L GAZOWANA,34,0.905,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,KUBUS WOTER 0_5 L MIETA,34,1.31,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,34,0.692941176470588,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,PEPSI COLA 0_5L..,34,1.66,10.71,8.19,1,1,71.65
2018-01-02,8,DRINK_JUICE,PEPSI COLA 2_25 L,33,2.84818181818182,-3.29,-7.61,0,2,76.04
2018-01-04,10,DRINK_JUICE,WODA AQA 5 L N/G,33,1.31,12.08,10.37,1,1,72.47
2018-01-05,11,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,33,0.74,15.965,15.42,2,0,73.23
2018-01-07,9,DRINK_JUICE,NAP COCA COLA 1_5 L,33,2.76,19.725,19.9,2,1,75.97
2018-01-08,9,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,33,2.69181818181818,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,33,1.29,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,KUBUS WATERRR  ICE MANGO-LICZI 0_5L,33,1.29,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,NAP COCA COLA 0_5L,33,1.8,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,WODA CISOWIANKA 0_5 N/G,33,0.69,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,33,0.44,10.71,8.19,1,1,71.65
2018-01-11,9,DRINK_JUICE,BATON KINDER DELIC 39 G,33,1.39727272727273,3.97,0.77,1,1,80.6
2018-01-12,12,DRINK_JUICE,PEPSI COLA PUSZKA,33,1.10272727272727,0.37,-3.61,1,3,88.58
2018-01-01,9,DRINK_JUICE,PUDL SOK POMIDOROWY 300 G,32,1.695625,-0.42,-4.84,1,2,82.81
2018-01-03,9,DRINK_JUICE,PEPSI *1L,32,2.175625,0.165,-4.03,1,2,73.23
2018-01-06,9,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,32,1.27,17.065,17.1,2,1,72.3
2018-01-07,9,DRINK_JUICE,KUBUS PLAY MAR/TRUS/LIMETKA,32,1.49,19.725,19.9,2,1,75.97
2018-01-08,9,DRINK_JUICE,WODA PRIMAWERA 0_5 L  N/GAZ,32,0.74,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,KUBUS WATERR 0_5 JABLKO,32,1.29,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,32,0.86,15.835,14.73,2,1,69.23
2018-01-09,10,DRINK_JUICE,WODA MUSZYNIANKA 0_6 L PLUS,32,1.03375,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,WODA ZYWIEC 0_5L GAZ,32,0.91,10.71,8.19,1,1,71.65
2018-01-11,9,DRINK_JUICE,PEPSI 1_25 L,32,1.83,3.97,0.77,1,1,80.6
2018-01-04,10,DRINK_JUICE,NAP MIRINDA PUSZKA,31,1.12,12.08,10.37,1,1,72.47
2018-01-05,11,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,31,1.27,15.965,15.42,2,0,73.23
2018-01-06,9,DRINK_JUICE,NAP COCA COLA 1_5 L,31,2.95483870967742,17.065,17.1,2,1,72.3
2018-01-08,9,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,31,2.55903225806452,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,WODA CISOWIANKA 0_5 L LEKKI GAZ,31,0.69,15.835,14.73,2,1,69.23
2018-01-10,8,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,31,3.18193548387097,10.71,8.19,1,1,71.65
2018-01-10,8,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,31,0.751290322580645,10.71,8.19,1,1,71.65
2018-01-11,9,DRINK_JUICE,NAP BLACK 250ML PUSZKA,31,1.39,3.97,0.77,1,1,80.6
2018-01-11,9,DRINK_JUICE,NAP ENERGETYCZNY 250 ML BLAST,31,0.9,3.97,0.77,1,1,80.6
2018-01-12,12,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,31,1.46451612903226,0.37,-3.61,1,3,88.58
2018-01-05,11,DRINK_JUICE,NAP MARTON POMARANCZ 1_5 L GAZ,30,0.99,15.965,15.42,2,0,73.23
2018-01-07,9,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,30,0.89,19.725,19.9,2,1,75.97
2018-01-07,9,DRINK_JUICE,NAP TYMBARK 0_25 MIETA CYTRYNA,30,0.89,19.725,19.9,2,1,75.97
2018-01-07,9,DRINK_JUICE,WODA AQA 0_33 KIDS,30,0.55,19.725,19.9,2,1,75.97
2018-01-08,9,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,30,1.30933333333333,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,WODA CISOWIANKA 0_5 N/G,30,0.61,19.92,20.06,2,0,69.97
2018-01-08,9,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G JABLKO,30,1.852,19.92,20.06,2,0,69.97
2018-01-09,10,DRINK_JUICE,KUBUS WATERRR ICE WISNIA LIMON 0_5L,30,1.29,15.835,14.73,2,1,69.23
2018-01-12,12,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,30,1.582,0.37,-3.61,1,3,88.58
